ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
汤臣倍健 胶原蛋白粉 3g*30袋019317,"汤臣倍健,  , 胶, 原, 蛋白粉,  , 3g, *, 30, 袋, 019317",汤臣倍健,1,蛋白粉,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,汤臣倍健,9735448
浦健鱼蛋白软胶囊800mg*110粒/瓶,"浦健, 鱼, 蛋, 白, 软, 胶, 囊, 800mg, *, 110, 粒, /, 瓶",浦健,1,鱼,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,浦健,9688022
润の町100%纯溶胶原蛋白1.5g×30支/盒,"润の町, 100, %, 纯, 溶, 胶原蛋白, 1.5g, ×, 30, 支, /, 盒",润の町,1,"胶原蛋白, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,润の町,10768237
润の町胶原蛋白美白保湿面膜26ml/片×2片装(赠品),"润の町, 胶原蛋白, 美白, 保湿, 面膜, 26ml, /, 片, ×, 2, 片, 装, (, 赠, 品, )",润の町,1,"胶原蛋白, 美白, 保湿, 面膜",4,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,润の町,10768248
清华紫光金奥力女士套餐（葡萄籽维E软胶囊500mg*60粒+甲壳素胶囊340mg*60粒+胶原蛋白胶囊350mg*60粒）,"清华紫光金奥力, 女, 士, 套, 餐, （, 葡萄籽, 维, e, 软, 胶, 囊, 500mg, *, 60, 粒, +, 甲, 壳, 素, 胶, 囊, 340mg, *, 60, 粒, +, 胶, 原, 蛋, 白胶, 囊, 350mg, *, 60, 粒, ）",清华紫光金奥力,1,,0,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,清华紫光,11398815
澳琳达 深海鱼蛋白片850mg×30片/瓶,"澳琳达,  , 深海, 鱼, 蛋, 白, 片, 850mg, ×, 30, 片, /, 瓶",澳琳达,1,鱼,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,澳琳达,514614
瑞竹堂 复合维他命固体饮料(菠萝味)10g×10包（赠品）,"瑞竹堂,  , 复, 合, 维他, 命, 固, 体, 饮料, (, 菠萝味, ), 10g, ×, 10, 包, （, 赠, 品, ）",瑞竹堂,1,饮料,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,瑞竹堂,10112682
皓妍 Q10保湿修护精华霜35克/盒,"皓妍,  , q10, 保湿, 修, 护, 精华霜, 35, 克, /, 盒",皓妍,1,"保湿, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,皓妍,11419800
皓妍 果味饮料50ml×10支/盒(每支含胶原蛋白5000mg),"皓妍,  , 果味饮料, 50ml, ×, 10, 支, /, 盒, (, 每, 支, 含, 胶原蛋白, 5000mg, )",皓妍,1,"果味饮料, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,皓妍,11419797
益体健氨基酸胶原蛋白软糖238g,"益体健, 氨基酸, 胶原蛋白, 软, 糖, 238g",益体健,1,"氨基酸, 胶原蛋白, 糖",3,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,益体健,11933770
禾生坊胶原蛋白片0.85g/片×80片/瓶,"禾生坊, 胶原蛋白, 片, 0.85g, /, 片, ×, 80, 片, /, 瓶",禾生坊,1,胶原蛋白,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,禾生坊,10645746
纽倍乐养颜纤体套餐,"纽倍乐, 养, 颜, 纤体, 套, 餐",纽倍乐,1,纤体,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,纽倍乐,11534239
纽倍乐祛斑美肤套餐（胶原蛋白800mg*100粒+百合茯苓“女性营养素”500mg*100粒+花青素500mg*100粒）,"纽倍乐, 祛, 斑, 美, 肤, 套, 餐, （, 胶原蛋白, 800mg, *, 100, 粒, +, 百合, 茯苓, “, 女, 性, 营养, 素, ”, 500mg, *, 100, 粒, +, 花青素, 500mg, *, 100, 粒, ）",纽倍乐,1,,0,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,纽倍乐,10646363
纽倍乐胶原蛋白胶囊800mg*100粒,"纽倍乐, 胶, 原, 蛋, 白胶, 囊, 800mg, *, 100, 粒",纽倍乐,1,,0,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,纽倍乐,10646158
美丽康巴西樱桃胶原蛋白粉5g*15条/盒,"美丽康, 巴, 西, 樱, 桃, 胶, 原, 蛋白粉, 5g, *, 15, 条, /, 盒",美丽康,1,"蛋白粉, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美丽康,11997505
美洋鱼鳞胶原蛋白粉150g/盒,"美洋, 鱼, 鳞, 胶, 原, 蛋白粉, 150g, /, 盒",美洋,1,"鱼, 蛋白粉, 盒",3,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美洋,11427262
美洋鱼鳞胶原蛋白胶囊96粒/盒,"美洋, 鱼, 鳞, 胶, 原, 蛋, 白胶, 囊, 96, 粒, /, 盒",美洋,1,"鱼, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美洋,11427273
美洋鱼鳞胶原蛋白面膜5片/盒,"美洋, 鱼, 鳞, 胶原蛋白, 面膜, 5, 片, /, 盒",美洋,1,"鱼, 胶原蛋白, 面膜, 盒",4,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美洋,11427284
美澳健 胶原蛋白维C片 0.6g*60片019563,"美澳健,  , 胶原蛋白, 维, c, 片,  , 0.6g, *, 60, 片, 019563",美澳健,1,胶原蛋白,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美澳健,9731877
美纳源 胶原蛋白粉 45g/盒,"美纳源,  , 胶, 原, 蛋白粉,  , 45g, /, 盒",美纳源,1,"蛋白粉, 盒",2,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,美纳源,10187107
艾申特胶原蛋白片850mg*100片,"艾申特, 胶原蛋白, 片, 850mg, *, 100, 片",艾申特,1,胶原蛋白,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,艾申特,9534489
西美罗牛奶美白润颜面膜30ml/pair(赠品）,"西美罗, 牛奶, 美白, 润颜, 面膜, 30ml, /, pair, (, 赠, 品, ）",西美罗,1,"牛奶, 美白, 面膜",3,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,西美罗,9966125
雅莱 法国多肽胶原蛋白粉4克/袋*21袋,"雅莱,  , 法国, 多, 肽, 胶, 原, 蛋白粉, 4, 克, /, 袋, *, 21, 袋",雅莱,1,蛋白粉,1,0-8704-8710-17497:营养保健、健康器械-美容养颜-胶原蛋白,雅莱,10588360
lumi 综合果味液态饮 50ml*8瓶/盒,"lumi,  , 综合, 果, 味, 液, 态, 饮,  , 50ml, *, 8, 瓶, /, 盒",lumi,1,"综合, 盒",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,lumi,9543173
lumi 综合果味液态饮之美白组合,"lumi,  , 综合, 果, 味, 液, 态, 饮, 之, 美白, 组, 合",lumi,1,"综合, 美白",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,lumi,11997470
东阿桃花姬阿胶糕450g,"东, 阿, 桃, 花, 姬, 阿胶, 糕, 450g",阿胶,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,东阿阿胶,10665357
东阿阿胶金丝枣450g,"东阿阿胶, 金, 丝, 枣, 450g",东阿阿胶,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,东阿阿胶,10665379
兴安来血红素铁胶囊300mg×60粒,"兴安来, 血, 红, 素, 铁, 胶, 囊, 300mg, ×, 60, 粒",兴安来,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,兴安来,10661991
加利健血红素铁补铁片600mg*100片,"加利健, 血, 红, 素, 铁, 补, 铁, 片, 600mg, *, 100, 片",加利健,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,加利健,11116953
加利善鲜颜胶囊+葡萄籽,"加利善, 鲜, 颜, 胶, 囊, +, 葡萄籽",加利善,1,葡萄籽,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,加利善,10681591
同仁堂牌含铁当归胶囊0.5g*60粒,"同仁堂牌, 含, 铁, 当归, 胶, 囊, 0.5g, *, 60, 粒",同仁堂牌,1,当归,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,同仁堂牌,9989780
同仁堂牌含铁当归胶囊500mg/粒*120粒,"同仁堂牌, 含, 铁, 当归, 胶, 囊, 500mg, /, 粒, *, 120, 粒",同仁堂牌,1,当归,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,同仁堂牌,9989791
喜瑞 清本滢白胶囊 120粒/瓶,"喜瑞,  , 清, 本, 滢, 白胶, 囊,  , 120, 粒, /, 瓶",喜瑞,1,本,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,357437
喜瑞 阿胶红润胶囊 120粒/瓶,"喜瑞,  , 阿胶, 红, 润, 胶, 囊,  , 120, 粒, /, 瓶",喜瑞,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,9559824
喜瑞 阿胶红润胶囊 120粒/瓶（独享价）,"喜瑞,  , 阿胶, 红, 润, 胶, 囊,  , 120, 粒, /, 瓶, （, 独, 享, 价, ）",喜瑞,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,357460
喜瑞 首乌胶囊 90粒/瓶,"喜瑞,  , 首乌, 胶, 囊,  , 90, 粒, /, 瓶",喜瑞,1,首乌,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,357415
喜瑞补血美白套餐（阿胶红润阿胶草本胶囊350mg*120粒*2瓶+清本莹白薏仁草本胶囊300mg*120粒）,"喜瑞, 补, 血, 美白, 套, 餐, （, 阿胶, 红, 润, 阿胶, 草, 本, 胶, 囊, 350mg, *, 120, 粒, *, 2, 瓶, +, 清, 本, 莹, 白, 薏, 仁, 草, 本, 胶, 囊, 300mg, *, 120, 粒, ）",喜瑞,1,美白,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,10766946
汉方乌发组合（喜瑞首乌胶囊3瓶+浓缩牦牛精胶囊1瓶）,"汉方, 乌, 发, 组, 合, （, 喜瑞, 首乌, 胶, 囊, 3, 瓶, +, 浓, 缩, 牦牛, 精, 胶, 囊, 1, 瓶, ）",汉方,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,9801952
汉方乌发组合（喜瑞首乌胶囊3瓶+浓缩牦牛精胶囊3瓶）,"汉方, 乌, 发, 组, 合, （, 喜瑞, 首乌, 胶, 囊, 3, 瓶, +, 浓, 缩, 牦牛, 精, 胶, 囊, 3, 瓶, ）",汉方,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,喜瑞,9699325
太太 美容口服液10ml*60支,"太太,  , 美容, 口, 服, 液, 10ml, *, 60, 支",太太,1,美容,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,太太,101053
太太美容口服液10支*10ml,"太太, 美容, 口, 服, 液, 10, 支, *, 10ml",太太,1,美容,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,太太,9580158
太太美容口服液30支*10ml,"太太, 美容, 口, 服, 液, 30, 支, *, 10ml",太太,1,美容,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,太太,9580147
NIVEA妮维雅清新平衡洁面乳100ml（赠品）,"nivea, 妮维雅, 清, 新, 平, 衡, 洁面, 乳, 100ml, （, 赠, 品, ）",nivea,1,洁面,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,妮维雅,10488058
姝兰蔓庭 清本莹白胶囊 70粒/瓶,"姝兰蔓庭,  , 清, 本, 莹, 白胶, 囊,  , 70, 粒, /, 瓶",姝兰蔓庭,1,本,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,姝兰蔓庭,357391
姝兰蔓庭 菲体香身胶囊 70粒/瓶,"姝兰蔓庭,  , 菲, 体, 香, 身, 胶, 囊,  , 70, 粒, /, 瓶",姝兰蔓庭,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,姝兰蔓庭,357368
淡斑祛痘美白组合（姝兰蔓庭清本莹白胶囊4瓶+芦荟维他命胶囊3瓶）,"淡斑, 祛痘, 美白, 组, 合, （, 姝兰蔓庭, 清, 本, 莹, 白胶, 囊, 4, 瓶, +, 芦荟, 维他, 命, 胶, 囊, 3, 瓶, ）",,0,"祛痘, 美白",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,姝兰蔓庭,9699290
康富来 血尔口服液76ml*10/瓶,"康富来,  , 血尔, 口, 服, 液, 76ml, *, 10, /, 瓶",康富来,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,康富来,480273
康富来 血尔口服液76ml*4/瓶,"康富来,  , 血尔, 口, 服, 液, 76ml, *, 4, /, 瓶",康富来,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,康富来,480251
康富来 血尔口服液76ml*6/瓶,"康富来,  , 血尔, 口, 服, 液, 76ml, *, 6, /, 瓶",康富来,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,康富来,480262
惠普生 原花青素胶囊 0.5g*60粒,"惠普生,  , 原, 花青素, 胶, 囊,  , 0.5g, *, 60, 粒",惠普生,1,花青素,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,惠普生,9734876
太太血乐口服液50ml*4瓶,"太太, 血, 乐, 口, 服, 液, 50ml, *, 4, 瓶",太太,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,深圳太太药业,11353212
澳琳达 红石榴籽软胶囊1390mg×45粒/瓶,"澳琳达,  , 红石榴, 籽, 软, 胶, 囊, 1390mg, ×, 45, 粒, /, 瓶",澳琳达,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,澳琳达,514647
相宜本草 光彩立现睡眠面膜（女人我最大推荐，清润补水型）135g（赠品）,"相宜本草,  , 光, 彩, 立, 现, 睡, 眠, 面膜, （, 女人我最大, 推, 荐, ，, 清润, 补, 水, 型, ）, 135g, （, 赠, 品, ）",相宜本草,1,面膜,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,相宜本草,10437000
粉粉香杏仁粉120g (大S推荐 润肺去皱 美白肌肤) *2盒,"粉粉香, 杏仁, 粉, 120g,  , (, 大, s, 推, 荐,  , 润, 肺, 去, 皱,  , 美白, 肌, 肤, ),  , *, 2, 盒",粉粉香,1,"杏仁, 粉, 盒",3,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,粉粉香,10657042
粉粉香红豆粉180g( 特效丰胸 保湿养颜) *2盒,"粉粉香, 红豆, 粉, 180g, (,  , 特, 效, 丰, 胸,  , 保湿, 养, 颜, ),  , *, 2, 盒",粉粉香,1,"粉, 盒",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,粉粉香,10656981
粉粉香绿豆粉180g(女刊推荐 控油去斑 美白解毒)*2盒,"粉粉香, 绿, 豆, 粉, 180g, (, 女, 刊, 推, 荐,  , 控, 油, 去, 斑,  , 美白, 解毒, ), *, 2, 盒",粉粉香,1,"粉, 盒",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,粉粉香,10657020
粉粉香薏仁粉150g(清热解毒 降血脂) *2盒,"粉粉香, 薏, 仁, 粉, 150g, (, 清, 热, 解毒,  , 降, 血, 脂, ),  , *, 2, 盒",粉粉香,1,"粉, 盒",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,粉粉香,10657064
红桃K生血剂2盒1(片剂+口服液)12支*10ml+0.45g*12片,"红桃k生, 血, 剂, 2, 盒, 1, (, 片, 剂, +, 口, 服, 液, ), 12, 支, *, 10ml, +, 0.45g, *, 12, 片",红桃k生,1,盒,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,红桃K,9580103
美澳健 血红素铁补铁片0.6g*30片,"美澳健,  , 血, 红, 素, 铁, 补, 铁, 片, 0.6g, *, 30, 片",美澳健,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,美澳健,10716366
美生牌柠檬洗洁精1.8kg(青春宝赠品),"美生, 牌, 柠, 檬, 洗洁精, 1.8kg, (, 青春宝, 赠, 品, )",美生,1,洗洁精,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,美生,10651226
肌漾保湿乳液30ml(赠品),"肌漾, 保湿, 乳液, 30ml, (, 赠, 品, )",肌漾,1,"保湿, 乳液",2,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,肌漾,10541794
伊甸园阿胶片240g,"伊, 甸, 园, 阿胶, 片, 240g",阿胶,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,阿胶,9534605
阿胶参杞颗粒360g*2罐+100ml,"阿胶, 参, 杞, 颗, 粒, 360g, *, 2, 罐, +, 100ml",阿胶,1,罐,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,阿胶,9534649
阿胶浆250ml*2瓶,"阿胶浆, 250ml, *, 2, 瓶",,0,阿胶浆,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,阿胶,9534638
阿胶膏100ml*5瓶,"阿胶膏, 100ml, *, 5, 瓶",,0,阿胶膏,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,阿胶,9534627
青春宝永真片0.3克*80片*5瓶,"青春宝, 永, 真, 片, 0.3, 克, *, 80, 片, *, 5, 瓶",青春宝,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,青春宝,10647231
青春宝美容胶囊0.45克*30粒*2瓶,"青春宝, 美容, 胶, 囊, 0.45, 克, *, 30, 粒, *, 2, 瓶",青春宝,1,美容,1,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,青春宝,10647208
血尔口服液76ml*3瓶,"血尔, 口, 服, 液, 76ml, *, 3, 瓶",血尔,1,,0,0-8704-8710-20038:营养保健、健康器械-美容养颜-补血补气,顺德康富来,11352833
加利健羊胚胎胶囊250mg×100粒,"加利健, 羊, 胚, 胎, 胶, 囊, 250mg, ×, 100, 粒",加利健,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,加利健,11117218
*新西兰十一坊羊胎盘素软胶囊1150mg*60粒022597,"*, 新西兰十一坊, 羊, 胎盘素, 软, 胶, 囊, 1150mg, *, 60, 粒, 022597",,0,胎盘素,1,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,十一坊,10103250
新西兰十一坊羊胎盘素软胶囊1150mg*60粒,"新西兰十一坊, 羊, 胎盘素, 软, 胶, 囊, 1150mg, *, 60, 粒",,0,胎盘素,1,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,十一坊,573739
新西兰十一坊鹿胎盘素软胶囊737mg*60粒,"新西兰十一坊, 鹿, 胎盘素, 软, 胶, 囊, 737mg, *, 60, 粒",,0,胎盘素,1,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,十一坊,573864
奥诺康 羊胎素60粒/瓶,"奥诺康,  , 羊, 胎, 素, 60, 粒, /, 瓶",奥诺康,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,奥诺康,140998
奥诺康 羊胎素软胶囊1g*60粒,"奥诺康,  , 羊, 胎, 素, 软, 胶, 囊, 1g, *, 60, 粒",奥诺康,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,奥诺康,9581219
清华紫光金奥力羊胎软胶囊1000mg*100粒,"清华紫光金奥力, 羊, 胎, 软, 胶, 囊, 1000mg, *, 100, 粒",清华紫光金奥力,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,清华紫光,11116862
渔夫堡比时美胶囊  0.4g/粒X100粒,"渔夫堡, 比, 时, 美, 胶, 囊,  ,  , 0.4g, /, 粒, x100, 粒",渔夫堡,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,渔夫堡,10681524
*澳琳达羊胎素胶囊 500mg*30粒011374,"*, 澳琳达, 羊, 胎, 素, 胶, 囊,  , 500mg, *, 30, 粒, 011374",澳琳达,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,澳琳达,9880982
澳琳达 羊胎素胶囊  500mg×10粒/瓶（赠品）,"澳琳达,  , 羊, 胎, 素, 胶, 囊,  ,  , 500mg, ×, 10, 粒, /, 瓶, （, 赠, 品, ）",澳琳达,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,澳琳达,517486
澳琳达 羊胎素胶囊30粒/瓶(平安药网),"澳琳达,  , 羊, 胎, 素, 胶, 囊, 30, 粒, /, 瓶, (, 平安, 药, 网, )",澳琳达,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,澳琳达,10035559
澳琳达 羊胎素胶囊500mg×30粒/瓶,"澳琳达,  , 羊, 胎, 素, 胶, 囊, 500mg, ×, 30, 粒, /, 瓶",澳琳达,1,,0,0-8704-8710-20039:营养保健、健康器械-美容养颜-胎盘素,澳琳达,514578
*新西兰十一坊鹿胎盘素软胶囊737mg*60粒022871,"*, 新西兰十一坊, 鹿, 胎盘素, 软, 胶, 囊, 737mg, *, 60, 粒, 022871",,0,胎盘素,1,0-8704-8710-21108:营养保健、健康器械-美容养颜-延缓衰老,十一坊,10035208
美国原装进口新生命全家套餐2,"美国, 原, 装, 进, 口, 新生命, 全, 家, 套, 餐, 2",新生命,1,,0,0-8704-8710-21108:营养保健、健康器械-美容养颜-延缓衰老,新生命,12272069
中食月太维C海洋鱼皮胶原肽口服液(葡萄味)颜如玉50ml*6支023024,"中食月太, 维, c, 海洋, 鱼, 皮, 胶, 原, 肽, 口, 服, 液, (, 葡萄味, ), 颜, 如, 玉, 50ml, *, 6, 支, 023024",中食月太,1,"海洋, 鱼",2,0-8704-8710-21126:营养保健、健康器械-美容养颜-美容养颜类1,中食月太,10588780
美国原装进口新生命美容套餐,"美国, 原, 装, 进, 口, 新生命, 美容, 套, 餐",新生命,1,美容,1,0-8704-8710-21126:营养保健、健康器械-美容养颜-美容养颜类1,新生命,12344682
【私房小厨 】上海 柠檬果粒茶 罐装 120g,"【, 私房小厨,  , 】, 上海,  , 柠, 檬, 果, 粒, 茶,  , 罐, 装,  , 120g",私房小厨,1,"茶, 罐",2,0-8704-8710-21126:营养保健、健康器械-美容养颜-美容养颜类1,私房小厨,12815495
【私房小厨】上海 粉红玫瑰花草茶 50g,"【, 私房小厨, 】, 上海,  , 粉, 红, 玫, 瑰, 花草茶,  , 50g",私房小厨,1,"粉, 花草茶",2,0-8704-8710-21126:营养保健、健康器械-美容养颜-美容养颜类1,私房小厨,12815484
【私房小厨】上海 红苡仁粉 500g 养颜,"【, 私房小厨, 】, 上海,  , 红, 苡, 仁, 粉,  , 500g,  , 养, 颜",私房小厨,1,粉,1,0-8704-8710-21126:营养保健、健康器械-美容养颜-美容养颜类1,私房小厨,12690981
喜瑞 珍珠维E胶囊 120粒/瓶+喜瑞 安睡天使胶囊 60粒/瓶,"喜瑞,  , 珍珠, 维, e, 胶, 囊,  , 120, 粒, /, 瓶, +, 喜瑞,  , 安, 睡, 天使, 胶, 囊,  , 60, 粒, /, 瓶",喜瑞,1,,0,0-8704-8710:营养保健、健康器械-美容养颜,喜瑞,9799018
淡斑祛痘美白组合（姝兰蔓庭清本莹白胶囊1瓶+芦荟维他命胶囊1瓶）,"淡斑, 祛痘, 美白, 组, 合, （, 姝兰蔓庭, 清, 本, 莹, 白胶, 囊, 1, 瓶, +, 芦荟, 维他, 命, 胶, 囊, 1, 瓶, ）",,0,"祛痘, 美白",2,0-8704-8710:营养保健、健康器械-美容养颜,姝兰蔓庭,9801885
美肌塑体组合（姝兰蔓庭花纤子每日晚餐胶囊1瓶+蓝莓胶原蛋白胶囊1瓶）,"美肌, 塑, 体, 组, 合, （, 姝兰蔓庭, 花, 纤, 子, 每, 日, 晚, 餐, 胶, 囊, 1, 瓶, +, 蓝莓, 胶, 原, 蛋, 白胶, 囊, 1, 瓶, ）",,0,,0,0-8704-8710:营养保健、健康器械-美容养颜,姝兰蔓庭,9801861
佳蓓  袋鼠精软胶囊  500mg×60粒/瓶,"佳蓓,  ,  , 袋鼠精, 软, 胶, 囊,  ,  , 500mg, ×, 60, 粒, /, 瓶",佳蓓,1,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,佳蓓,9838022
男性增强体质,"男, 性, 增, 强, 体, 质",,0,,0,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,佳蓓,10878350
凯灵袋鼠提取物胶囊(90粒),"凯灵, 袋鼠, 提, 取, 物, 胶, 囊, (, 90, 粒, )",凯灵,1,,0,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,凯灵,9653456
凯灵袋鼠提取物胶囊(90粒)(平安药网）022398,"凯灵, 袋鼠, 提, 取, 物, 胶, 囊, (, 90, 粒, ), (, 平安, 药, 网, ）, 022398",凯灵,1,,0,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,凯灵,10105132
加利善 澳洲袋鼠精胶囊 500mg*60粒019089,"加利善,  , 澳洲, 袋鼠精, 胶, 囊,  , 500mg, *, 60, 粒, 019089",加利善,1,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,加利善,9730158
加利善澳洲袋鼠精软胶囊+男士多维片,"加利善, 澳洲, 袋鼠精, 软, 胶, 囊, +, 男, 士, 多, 维, 片",加利善,1,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,加利善,10681580
新西兰十一坊 袋鼠精软胶囊 735mg*60粒023070,"新西兰十一坊,  , 袋鼠精, 软, 胶, 囊,  , 735mg, *, 60, 粒, 023070",,0,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,十一坊,10640401
新西兰十一坊袋鼠精软胶囊735mg*60粒,"新西兰十一坊, 袋鼠精, 软, 胶, 囊, 735mg, *, 60, 粒",,0,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,十一坊,573740
美国原装进口新生命袋鼠肉复合胶囊582mg*60粒,"美国, 原, 装, 进, 口, 新生命, 袋鼠, 肉, 复, 合, 胶, 囊, 582mg, *, 60, 粒",新生命,1,,0,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,新生命,11364797
澳琳达 袋鼠精胶囊500mg×10粒/瓶(赠品),"澳琳达,  , 袋鼠精, 胶, 囊, 500mg, ×, 10, 粒, /, 瓶, (, 赠, 品, )",澳琳达,1,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,澳琳达,11181069
澳琳达 袋鼠精胶囊500mg×60粒/瓶,"澳琳达,  , 袋鼠精, 胶, 囊, 500mg, ×, 60, 粒, /, 瓶",澳琳达,1,袋鼠精,1,0-8704-8719-17014:营养保健、健康器械-男/女性调养-袋鼠精,澳琳达,514589
佳蓓  番茄红素软胶囊（前列腺）  500mg×60粒/瓶,"佳蓓,  ,  , 番茄红素, 软, 胶, 囊, （, 前, 列, 腺, ）,  ,  , 500mg, ×, 60, 粒, /, 瓶",佳蓓,1,番茄红素,1,0-8704-8719-17016:营养保健、健康器械-男/女性调养-番茄红素,佳蓓,9838011
