商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
喜乐果 家庭装 铁罐盐焗腰果礼盒 454g/盒,"喜乐果, 家庭, 装, 铁罐, 盐, 焗, 腰果, 礼盒, 454g, /, 盒",喜乐果,1,"家庭, 盐, 礼盒, 盒",4,0-5135-5146-5266-5871:食品、饮料、酒水-休闲零食-坚果-坚果礼品,喜乐果,516585,腰果
三钱 罗汉果+红豆+椰果+冰糖菊花龟苓膏235g*4,"三钱, 罗汉果, +, 红豆, +, 椰, 果, +, 冰糖, 菊花, 龟苓膏, 235g, *, 4",三钱,1,"罗汉果, 龟苓膏",2,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,三钱,9967093,
佐佐 龟苓膏果冻270g*5袋 ,"佐佐, 龟苓膏, 果冻, 270g, *, 5袋",佐佐,1,"龟苓膏, 果冻",2,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,佐佐,11375216,"龟苓膏, 果冻"
华元 鲜果冻芦荟450g/袋,"华元, 鲜, 果冻, 芦荟, 450g, /, 袋",华元,1,"果冻, 芦荟",2,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,华元,222388,"果冻, 芦荟"
双钱 龟苓膏袋装什锦啫喱杯180g/袋,"双钱, 龟苓膏, 袋装, 什锦, 啫喱, 杯, 180g, /, 袋",双钱,1,"龟苓膏, 杯",2,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,双钱,11113625,龟苓膏
台尚 天天吸香橙味果冻150g*10包,"台尚, 天天, 吸, 香橙, 味, 果冻, 150g, *, 10, 包",台尚,1,果冻,1,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,台尚,11383167,果冻
喜之郎 香橙味果冻爽150g/袋,"喜之郎, 香橙, 味, 果冻, 爽, 150g, /, 袋",喜之郎,1,果冻,1,0-5135-5146-5267:食品、饮料、酒水-休闲零食-果冻/ 布丁/龟苓膏,喜之郎,29027,果冻
上好佳 龙虾片(盒装)200g,"上好佳, 龙, 虾片, (, 盒装, ), 200g",上好佳,1,,0,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,上好佳,111251,
四季农场 异形袋苹果原切脆片18g/包,"四季农场, 异形, 袋, 苹果, 原, 切, 脆, 片, 18g, /, 包",四季农场,1,苹果,1,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,四季农场,9643269,苹果
文鸿 油焖笋80g/包 *10,"文鸿, 油, 焖, 笋, 80g, /, 包, *, 10",文鸿,1,油,1,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,文鸿,10678123,
正大 孜然味小四喜肉丸35g,"正大, 孜, 然, 味, 小四喜, 肉丸, 35g",正大,1,,0,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,正大,10607951,肉丸
真正老陆稿荐 肉馅面筋225g/盒,"真正老陆稿荐, 肉馅, 面筋, 225g, /, 盒",真正老陆稿荐,1,盒,1,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,真正老陆稿荐,10745901,面筋
芝麻官 怪味胡豆70g/袋,"芝麻官, 怪味, 胡豆, 70g, /, 袋",芝麻官,1,,0,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,芝麻官,409541,胡豆
香香嘴 羊汁味串烧60g/袋,"香香嘴, 羊, 汁, 味, 串, 烧, 60g, /, 袋",香香嘴,1,,0,0-5135-5146-5320:食品、饮料、酒水-休闲零食-小食,香香嘴,343055,
台尚 香辣味牛肉粒(香)160g/包,"台尚, 香, 辣味, 牛肉, 粒, (, 香, ), 160g, /, 包",台尚,1,牛肉,1,0-5135-5146-5464:食品、饮料、酒水-休闲零食-肉干,台尚,108689,牛肉
溢佳香 香辣牛肉干 70g/包,"溢佳香, 香, 辣, 牛肉干, 70g, /, 包",溢佳香,1,牛肉干,1,0-5135-5146-5464:食品、饮料、酒水-休闲零食-肉干,溢佳香,458446,牛肉干
火神の肉  麻辣松软肉脯  250g,"火神の肉, 麻辣, 松软, 肉脯, 250g",火神の肉,1,,0,0-5135-5146-5464:食品、饮料、酒水-休闲零食-肉干,火神の肉,10721423,肉脯
袍哥 麻辣牛肉98g/盒,"袍哥, 麻辣, 牛肉, 98g, /, 盒",袍哥,1,"牛肉, 盒",2,0-5135-5146-5464:食品、饮料、酒水-休闲零食-肉干,袍哥,9618580,牛肉
台尚 鳕鱼香丝38g/包,"台尚, 鳕鱼, 香, 丝, 38g, /, 包",台尚,1,,0,0-5135-5146-5465:食品、饮料、酒水-休闲零食-鱼干,台尚,10114268,
明珠 香焖鱿鱼花生120g/包,"明珠, 香, 焖, 鱿鱼, 花生, 120g, /, 包",明珠,1,花生,1,0-5135-5146-5465:食品、饮料、酒水-休闲零食-鱼干,明珠,10882903,花生
远洋 烤鱼片100g/袋,"远洋, 烤, 鱼片, 100g, /, 袋",远洋,1,,0,0-5135-5146-5465:食品、饮料、酒水-休闲零食-鱼干,远洋,30228,鱼片
美好时光 海苔18g/袋,"美好时光, 海苔, 18g, /, 袋",美好时光,1,海苔,1,0-5135-5146-5473:食品、饮料、酒水-休闲零食-海苔,美好时光,222402,海苔
阿华田 3合1随身包(30g*12),"阿华田, 3, 合, 1, 随身, 包, (, 30g, *, 12, )",阿华田,1,,0,0-5135-5148-5270:食品、饮料、酒水-冲饮-奶粉,阿华田,365435,
雀巢 高钙高铁奶粉900g/罐,"雀巢, 高钙, 高, 铁, 奶粉, 900g, /, 罐",雀巢,1,"奶粉, 罐",2,0-5135-5148-5270:食品、饮料、酒水-冲饮-奶粉,雀巢,43914,奶粉
齐梅 降糖奶粉500g/袋,"齐梅, 降, 糖, 奶粉, 500g, /, 袋",齐梅,1,"糖, 奶粉",2,0-5135-5148-5270:食品、饮料、酒水-冲饮-奶粉,齐梅,10352144,奶粉
百花 调制儿童蜂蜜 450g/瓶,"百花, 调制, 儿童, 蜂蜜, 450g, /, 瓶",百花,1,蜂蜜,1,0-5135-5148-5271:食品、饮料、酒水-冲饮-蜂蜜,百花,9641763,蜂蜜
胡氏蜂蜜 油菜花粉片（天然精制） 120粒/瓶,"胡氏蜂蜜, 油菜, 花粉, 片, （, 天然, 精制, ）, 120, 粒, /, 瓶",胡氏蜂蜜,1,,0,0-5135-5148-5271:食品、饮料、酒水-冲饮-蜂蜜,胡氏蜂蜜,9967979,
野花香 蜂蜜十八怪450克/盒,"野花香, 蜂蜜, 十八, 怪, 450, 克, /, 盒",野花香,1,"蜂蜜, 盒",2,0-5135-5148-5271:食品、饮料、酒水-冲饮-蜂蜜,野花香,479516,蜂蜜
南国 高钙椰子粉17g*20/袋,"南国, 高钙, 椰子, 粉, 17g, *, 20, /, 袋",南国,1,粉,1,0-5135-5148-5272:食品、饮料、酒水-冲饮-麦片,南国,513155,椰子
西麦奶香味燕麦片 35g*20,"西麦, 奶, 香味, 燕麦片, 35g, *, 20",西麦,1,,0,0-5135-5148-5272:食品、饮料、酒水-冲饮-麦片,西麦,498668,燕麦片
立顿 经典醇香芋雅情奶味茶64g/杯*4,"立顿, 经典, 醇香, 芋, 雅, 情, 奶, 味, 茶, 64g, /, 杯, *, 4",立顿,1,"茶, 杯",2,0-5135-5148-5484:食品、饮料、酒水-冲饮-奶茶,立顿,10265073,茶
香约 哈密瓜味奶茶72g/杯,"香约, 哈密瓜, 味, 奶茶, 72g, /, 杯",香约,1,"奶茶, 杯",2,0-5135-5148-5484:食品、饮料、酒水-冲饮-奶茶,香约,10138326,奶茶
香飘飘 绿茶味奶茶80g/杯,"香飘飘, 绿茶, 味, 奶茶, 80g, /, 杯",香飘飘,1,"绿茶, 奶茶, 杯",3,0-5135-5148-5484:食品、饮料、酒水-冲饮-奶茶,香飘飘,10580106,"绿茶, 奶茶"
颐润 菊花木糖醇500g/瓶,"颐润, 菊花, 木糖醇, 500g, /, 瓶",颐润,1,,0,0-5135-5148-8604:食品、饮料、酒水-冲饮-速溶,颐润,10352268,木糖醇
四美 糖醋蒜375g/瓶,"四美, 糖醋, 蒜, 375g, /, 瓶",四美,1,,0,0-5135-5154-20730-20731:食品、饮料、酒水-厨房调料-腌制品-酱菜,四美,10287942,蒜
李记 香港厨房下饭菜香菇盐菜280g/瓶,"李记, 香港, 厨房, 下, 饭菜, 香菇, 盐, 菜, 280g, /, 瓶",李记,1,"厨房, 香菇, 盐",3,0-5135-5154-20730-20731:食品、饮料、酒水-厨房调料-腌制品-酱菜,李记,10688194,
真情 萝卜头150g/包,"真情, 萝卜, 头, 150g, /, 包",真情,1,,0,0-5135-5154-20730-20731:食品、饮料、酒水-厨房调料-腌制品-酱菜,真情,10275384,萝卜
长源 可口萝卜168g/包,"长源, 可口, 萝卜, 168g, /, 包",长源,1,,0,0-5135-5154-20730-20731:食品、饮料、酒水-厨房调料-腌制品-酱菜,长源,10275362,萝卜
阿高师傅 休闲片 200g/袋,"阿高师傅, 休闲, 片, 200g, /, 袋",阿高师傅,1,,0,0-5135-5154-20730-20731:食品、饮料、酒水-厨房调料-腌制品-酱菜,阿高师傅,489145,
博美调料 酸辣粉全能调料42g/袋,"博美调料, 酸辣, 粉, 全能, 调料, 42g, /, 袋",博美调料,1,粉,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,博美调料,9641865,
好侍百梦多辣咖喱100g,"好侍, 百, 梦, 多, 辣, 咖喱, 100g",好侍,1,咖喱,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,好侍,87138,咖喱
家乐 浓汤宝(鲜虾靓汤)30g*4/盒,"家乐, 浓汤, 宝, (, 鲜, 虾, 靓, 汤, ), 30g, *, 4, /, 盒",家乐,1,盒,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,家乐,11588866,
李锦记 秘制红烧汁 410ml/瓶,"李锦记, 秘, 制, 红烧, 汁, 410ml, /, 瓶",李锦记,1,,0,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,李锦记,255389,
李锦记 纯香芝麻油410ml,"李锦记, 纯, 香, 芝麻油, 410ml",李锦记,1,,0,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,李锦记,9976334,
李锦记 蒸鱼豉油410ml/瓶,"李锦记, 蒸鱼, 豉, 油, 410ml, /, 瓶",李锦记,1,油,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,李锦记,255232,
海天 蒸鱼豉油450ml,"海天, 蒸鱼, 豉, 油, 450ml",海天,1,油,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,海天,317088,
王致和精制料酒500ml,"王致和, 精制, 料酒, 500ml",王致和,1,料酒,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,王致和,95749,料酒
鸿兴源 清汤火锅料160/袋,"鸿兴源, 清汤, 火锅, 料, 160, /, 袋",鸿兴源,1,火锅,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,鸿兴源,278035,
鸿兴源 精选八角50g/袋,"鸿兴源, 精选, 八角, 50g, /, 袋",鸿兴源,1,八角,1,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,鸿兴源,277850,八角
鸿兴源 花椒粉26g/袋,"鸿兴源, 花椒粉, 26g, /, 袋",鸿兴源,1,,0,0-5135-5154-5275:食品、饮料、酒水-厨房调料-调味料,鸿兴源,278091,花椒粉
丘比 什果酱170g/瓶+丘比 苹果酱170g/瓶,"丘比, 什, 果酱, 170g, /, 瓶, +, 丘比, 苹果酱, 170g, /, 瓶",丘比,1,果酱,1,0-5135-5154-5276:食品、饮料、酒水-厨房调料-调味酱,丘比,11085759,果酱
丘比沙拉酱200g,"丘比, 沙拉, 酱, 200g",丘比,1,沙拉,1,0-5135-5154-5276:食品、饮料、酒水-厨房调料-调味酱,丘比,87434,沙拉
北大荒宝泉鲜辣酱100g,"北大荒, 宝, 泉, 鲜, 辣酱, 100g",北大荒,1,,0,0-5135-5154-5276:食品、饮料、酒水-厨房调料-调味酱,北大荒,11413460,辣酱
味聚特 早餐拌酱280g/瓶,"味聚特, 早餐, 拌, 酱, 280g, /, 瓶",味聚特,1,,0,0-5135-5154-5276:食品、饮料、酒水-厨房调料-调味酱,味聚特,459621,
佳一粒 单晶冰糖300g/袋,"佳一粒, 单, 晶, 冰糖, 300g, /, 袋",佳一粒,1,,0,0-5135-5154-5415:食品、饮料、酒水-厨房调料-糖,佳一粒,10805546,冰糖
佳一粒 晶莹冰糖454g/袋,"佳一粒, 晶莹, 冰糖, 454g, /, 袋",佳一粒,1,,0,0-5135-5154-5415:食品、饮料、酒水-厨房调料-糖,佳一粒,10805499,冰糖
佳一粒 黄冰粒454g/袋,"佳一粒, 黄, 冰, 粒, 454g, /, 袋",佳一粒,1,,0,0-5135-5154-5415:食品、饮料、酒水-厨房调料-糖,佳一粒,10805580,
金怡神 绵白糖400g/袋,"金怡神, 绵白糖, 400g, /, 袋",金怡神,1,,0,0-5135-5154-5415:食品、饮料、酒水-厨房调料-糖,金怡神,10688989,绵白糖
闽龙达 块冰糖450g,"闽龙达, 块, 冰糖, 450g",闽龙达,1,,0,0-5135-5154-5415:食品、饮料、酒水-厨房调料-糖,闽龙达,9655021,冰糖
东古 9度白醋王490ml/瓶,"东古, 9, 度, 白醋, 王, 490ml, /, 瓶",东古,1,,0,0-5135-5154-5480:食品、饮料、酒水-厨房调料-醋,东古,11436343,白醋
丹玉极品香醋220ml,"丹玉, 极品, 香, 醋, 220ml",丹玉,1,醋,1,0-5135-5154-5480:食品、饮料、酒水-厨房调料-醋,丹玉,95421,醋
八珍 莲鱼生抽(一级)1800ml/瓶,"八珍, 莲, 鱼生, 抽, (, 一级, ), 1800ml, /, 瓶",八珍,1,,0,0-5135-5154-5481:食品、饮料、酒水-厨房调料-酱油,八珍,10805364,
六月鲜 酱油160ml/瓶,"六月鲜, 酱油, 160ml, /, 瓶",六月鲜,1,酱油,1,0-5135-5154-5481:食品、饮料、酒水-厨房调料-酱油,六月鲜,319722,酱油
淘大黄豆酱油1L/瓶,"淘大, 黄豆, 酱油, 1L, /, 瓶",淘大,1,酱油,1,0-5135-5154-5481:食品、饮料、酒水-厨房调料-酱油,淘大,83987,酱油
五谷道场 非油炸番茄牛腩面91g/桶,"五谷道场, 非, 油炸, 番茄, 牛腩, 面, 91g, /, 桶",五谷道场,1,"番茄, 面",2,0-5135-5156-5277-5864:食品、饮料、酒水-方便面/速食-方便面-桶装面,五谷道场,10192128,面
农心 石锅牛肉拉面117g,"农心, 石锅, 牛肉, 拉面, 117g",农心,1,"石锅, 牛肉",2,0-5135-5156-5277-5864:食品、饮料、酒水-方便面/速食-方便面-桶装面,农心,87514,拉面
康师傅 食面八方干拌面系列4口味,"康师傅, 食, 面, 八方, 干, 拌面, 系列, 4, 口味",康师傅,1,面,1,0-5135-5156-5277-5864:食品、饮料、酒水-方便面/速食-方便面-桶装面,康师傅,10413373,面
康师傅 香菇炖鸡面107g/桶,"康师傅, 香菇, 炖鸡, 面, 107g, /, 桶",康师傅,1,"香菇, 面",2,0-5135-5156-5277-5864:食品、饮料、酒水-方便面/速食-方便面-桶装面,康师傅,59790,面
统一来一桶 红烧牛肉110g*2桶 ,"统, 一来, 一桶, 红烧, 牛肉, 110g, *, 2, 桶",,0,牛肉,1,0-5135-5156-5277-5864:食品、饮料、酒水-方便面/速食-方便面-桶装面,统一,114432,
五谷道场 非油炸海带排骨面90g*24/箱,"五谷道场, 非, 油炸, 海带, 排骨面, 90g, *, 24, /, 箱",五谷道场,1,"海带, 箱",2,0-5135-5156-5277-5866:食品、饮料、酒水-方便面/速食-方便面-袋装面,五谷道场,10192162,排骨面
农心 土豆排骨拉面120g/袋,"农心, 土豆, 排骨, 拉面, 120g, /, 袋",农心,1,,0,0-5135-5156-5277-5866:食品、饮料、酒水-方便面/速食-方便面-袋装面,农心,9547017,拉面
康师傅 酸菜牛肉面112g*5连包,"康师傅, 酸菜, 牛肉面, 112g, *, 5, 连, 包",康师傅,1,,0,0-5135-5156-5277-5866:食品、饮料、酒水-方便面/速食-方便面-袋装面,康师傅,9622780,牛肉面
日清枸杞鸡汤荞麦面75g *3,"日清, 枸杞, 鸡汤, 荞麦, 面, 75g, *, 3",日清,1,"枸杞, 面",2,0-5135-5156-5277-5866:食品、饮料、酒水-方便面/速食-方便面-袋装面,日清,9711857,面
统一 小浣熊干脆面（番茄味）47g/袋 *10,"统一, 小, 浣熊, 干脆, 面, （, 番茄, 味, ）, 47g, /, 袋, *, 10",统一,1,面,1,0-5135-5156-5277-5866:食品、饮料、酒水-方便面/速食-方便面-袋装面,统一,10161407,面
日清 量鼎天炒面（香辣牛肉风味）145g/盒*6,"日清, 量, 鼎天, 炒面, （, 香, 辣, 牛肉, 风味, ）, 145g, /, 盒, *, 6",日清,1,盒,1,0-5135-5156-5277-5870:食品、饮料、酒水-方便面/速食-方便面-碗面,日清,9712225,炒面
日清UFO虾仁炒面116g/碗 *6,"日清, UFO, 虾仁, 炒面, 116g, /, 碗, *, 6",日清,1,碗,1,0-5135-5156-5277-5870:食品、饮料、酒水-方便面/速食-方便面-碗面,日清,9712032,炒面
统一 汤达人酸酸辣辣豚骨面125g/碗,"统一, 汤, 达人, 酸, 酸辣, 辣, 豚, 骨, 面, 125g, /, 碗",统一,1,"面, 碗",2,0-5135-5156-5277-5870:食品、饮料、酒水-方便面/速食-方便面-碗面,统一,212760,面
统一 满汉大餐葱烧牛肉188g*8/箱,"统一, 满汉, 大餐, 葱, 烧, 牛肉, 188g, *, 8, /, 箱",统一,1,"牛肉, 箱",2,0-5135-5156-5277-5870:食品、饮料、酒水-方便面/速食-方便面-碗面,统一,11358115,牛肉
光友 麻辣烫方便粉丝100g*5/袋,"光友, 麻辣烫, 方便粉丝, 100g, *, 5, /, 袋",光友,1,方便粉丝,1,0-5135-5156-5477-5868:食品、饮料、酒水-方便面/速食-速食品-方便粉丝,光友,9850708,方便粉丝
金樱花 香辣红烧鱼罐头184g*2/罐,"金樱花, 香, 辣, 红烧, 鱼, 罐头, 184g, *, 2, /, 罐",金樱花,1,"鱼, 罐",2,0-5135-5159-5280:食品、饮料、酒水-罐装食品-水产类罐头,金樱花,10737470,罐头
古龙 香菇肉酱罐头180g/罐,"古龙, 香菇, 肉酱, 罐头, 180g, /, 罐",古龙,1,"香菇, 罐",2,0-5135-5159-5281:食品、饮料、酒水-罐装食品-肉类罐头,古龙,96980,罐头
甘竹牌 豆豉鲮鱼罐头227g/瓶,"甘竹, 牌, 豆豉, 鲮鱼, 罐头, 227g, /, 瓶",甘竹,1,,0,0-5135-5159-5281:食品、饮料、酒水-罐装食品-肉类罐头,甘竹,9642788,罐头
绿芙蓉 原味八宝粥250g*6,"绿芙蓉, 原味, 八宝粥, 250g, *, 6",绿芙蓉,1,八宝粥,1,0-5135-5159-5282:食品、饮料、酒水-罐装食品-八宝粥/绿豆粥,绿芙蓉,10429262,八宝粥
银鹭 好粥道薏仁红豆粥280g/罐*6,"银鹭, 好, 粥, 道, 薏仁, 红豆, 粥, 280g, /, 罐, *, 6",银鹭,1,罐,1,0-5135-5159-5282:食品、饮料、酒水-罐装食品-八宝粥/绿豆粥,银鹭,11125352,粥
梅林 油焖笋罐头397g/罐,"梅林, 油, 焖, 笋, 罐头, 397g, /, 罐",梅林,1,"油, 罐",2,0-5135-5159-5319:食品、饮料、酒水-罐装食品-其它罐头,梅林,45512,罐头
绿芙蓉 冰糖雪耳炖木瓜250g*6,"绿芙蓉, 冰糖, 雪, 耳, 炖, 木瓜, 250g, *, 6",绿芙蓉,1,,0,0-5135-5159-5319:食品、饮料、酒水-罐装食品-其它罐头,绿芙蓉,10429240,
苏福 酒酿360g*6,"苏福, 酒酿, 360g, *, 6",苏福,1,,0,0-5135-5159-5319:食品、饮料、酒水-罐装食品-其它罐头,苏福,10429308,酒酿
丝宝宝 牛肉拉面888g/袋,"丝宝宝, 牛肉, 拉面, 888g, /, 袋",丝宝宝,1,牛肉,1,0-5135-5162-19046:食品、饮料、酒水-粮油-挂面,丝宝宝,396930,拉面
五丰  米粉2000g/袋,"五丰, 米粉, 2000g, /, 袋",五丰,1,米粉,1,0-5135-5162-5287:食品、饮料、酒水-粮油-米/面粉,五丰,10688332,米粉
好食家 太湖香米5kg/袋,"好食家, 太湖, 香, 米, 5kg, /, 袋",好食家,1,米,1,0-5135-5162-5287:食品、饮料、酒水-粮油-米/面粉,好食家,158532,米
沂蒙丽珠 有机米5kg/盒,"沂蒙丽珠, 有机, 米, 5kg, /, 盒",沂蒙丽珠,1,"米, 盒",2,0-5135-5162-5287:食品、饮料、酒水-粮油-米/面粉,沂蒙丽珠,10405160,米
金豚 泰国香米5kg/包,"金豚, 泰国香米, 5kg, /, 包",金豚,1,泰国香米,1,0-5135-5162-5287:食品、饮料、酒水-粮油-米/面粉,金豚,10132099,泰国香米
丝宝宝 绿豆400g/袋,"丝宝宝, 绿豆, 400g, /, 袋",丝宝宝,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,丝宝宝,432939,绿豆
宝粒来 精品杂粮白云豆380g/袋,"宝粒来, 精品, 杂粮, 白云, 豆, 380g, /, 袋",宝粒来,1,杂粮,1,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,宝粒来,10065993,豆
崔字 熟黑芝麻100g/袋,"崔字, 熟, 黑芝麻, 100g, /, 袋",崔字,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,崔字,486088,黑芝麻
正谷 有机绿豆370g*2袋,"正谷, 有机, 绿豆, 370g, *, 2袋",正谷,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,正谷,10602581,绿豆
正谷 有机芝麻280g*2袋,"正谷, 有机, 芝麻, 280g, *, 2袋",正谷,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,正谷,10602536,芝麻
正谷 有机花生330g*2袋,"正谷, 有机, 花生, 330g, *, 2袋",正谷,1,花生,1,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,正谷,10602489,花生
田园坊 有机红芸豆380g/袋,"田园坊, 有机, 红, 芸豆, 380g, /, 袋",田园坊,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,田园坊,10587663,芸豆
田园坊 黄小米400g/袋,"田园坊, 黄, 小米, 400g, /, 袋",田园坊,1,小米,1,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,田园坊,245487,小米
禾煜 补血粥400g/袋,"禾煜, 补血, 粥, 400g, /, 袋",禾煜,1,,0,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,禾煜,10483757,
闽龙达 米仁455g,"闽龙达, 米, 仁, 455g",闽龙达,1,米,1,0-5135-5162-5288:食品、饮料、酒水-粮油-杂粮,闽龙达,9655214,米
福临门 非转基因压榨一级花生油 5l/桶,"福临门, 非, 转基因, 压榨, 一级, 花生油, 5l, /, 桶",福临门,1,,0,0-5135-5162-5289:食品、饮料、酒水-粮油-食用油,福临门,9006900,花生油
绿源 玉米油1.8L/桶,"绿源, 玉米油, 1.8L, /, 桶",绿源,1,,0,0-5135-5162-5289:食品、饮料、酒水-粮油-食用油,绿源,10125618,玉米油
诺记 原茶油750ml/瓶,"诺记, 原, 茶油, 750ml, /, 瓶",诺记,1,,0,0-5135-5162-5289:食品、饮料、酒水-粮油-食用油,诺记,11072881,茶油
鲁花 坚果调和油5L,"鲁花, 坚果, 调和油, 5L",鲁花,1,坚果,1,0-5135-5162-5289:食品、饮料、酒水-粮油-食用油,鲁花,10094969,坚果
丝宝宝 紫菜50g/袋,"丝宝宝, 紫菜, 50g, /, 袋",丝宝宝,1,紫菜,1,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,丝宝宝,396816,紫菜
乐惠 紫菜汤(香菇味)72g/包,"乐惠, 紫菜汤, (, 香菇, 味, ), 72g, /, 包",乐惠,1,,0,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,乐惠,10241813,紫菜汤
北海道 渔连的昆布结30g/袋(日本),"北海道, 渔, 连, 的, 昆布, 结, 30g, /, 袋, (, 日本, )",北海道,1,,0,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,北海道,10745310,
王裔佳 有机紫菜50g,"王裔佳, 有机, 紫菜, 50g",王裔佳,1,紫菜,1,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,王裔佳,10240989,紫菜
王裔佳 烤紫菜汤(排骨味)64g/包*4,"王裔佳, 烤, 紫菜汤, (, 排骨, 味, ), 64g, /, 包, *, 4",王裔佳,1,,0,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,王裔佳,10622136,紫菜汤
王裔佳 紫菜汤(蛋花味)72g/包*3,"王裔佳, 紫菜汤, (, 蛋花, 味, ), 72g, /, 包, *, 3",王裔佳,1,,0,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,王裔佳,10622090,紫菜汤
美味多 紫菜汤(排骨味)50g/包,"美味多, 紫菜汤, (, 排骨, 味, ), 50g, /, 包",美味多,1,,0,0-5135-5164-17164:食品、饮料、酒水-干货-干菜类,美味多,10241959,紫菜汤
禾煜 红枣680g/袋,"禾煜, 红枣, 680g, /, 袋",禾煜,1,,0,0-5135-5164-17165:食品、饮料、酒水-干货-枣类,禾煜,459574,红枣
刺园子 宁夏枸杞100g/袋,"刺园子, 宁夏, 枸杞, 100g, /, 袋",刺园子,1,"宁夏, 枸杞",2,0-5135-5164-17168:食品、饮料、酒水-干货-医药材类,刺园子,10690456,枸杞
豪雄东北黑木耳70g,"豪雄, 东北, 黑木耳, 70g",,0,黑木耳,1,0-5135-5164-5478:食品、饮料、酒水-干货-菌菇类,豪雄,11356915,黑木耳
闽龙达 厚菇100g,"闽龙达, 厚, 菇, 100g",闽龙达,1,,0,0-5135-5164-5478:食品、饮料、酒水-干货-菌菇类,闽龙达,9654711,
好熟悉 花生米(简)400g,"好熟悉, 花生米, (, 简, ), 400g",好熟悉,1,,0,0-5135-5164-5479:食品、饮料、酒水-干货-其他干货,好熟悉,9655350,花生米
王裔佳 幼嫩海带100g/包,"王裔佳, 幼嫩, 海带, 100g, /, 包",王裔佳,1,海带,1,0-5135-5164-5479:食品、饮料、酒水-干货-其他干货,王裔佳,10241186,海带
【逸鼎亨】香酥松脆 咖啡玉米 玉米花 爆米花 200g,"【, 逸鼎亨, 】, 香酥, 松脆, 咖啡, 玉米, 玉米花, 爆米花, 200g",逸鼎亨,1,"咖啡, 玉米, 爆米花",3,0-5135-5164-5479:食品、饮料、酒水-干货-其他干货,逸鼎亨,10938064,爆米花
汤山百倍圣泉-(双人温泉+双人标准间)周末票(784元券),"汤, 山, 百倍, 圣, 泉, -, (, 双人, 温泉, +, 双人, 标准, 间, ), 周末, 票, (, 784, 元, 券, )",,0,,0,0-5135-5166-19907:食品、饮料、酒水-票券-综合餐饮娱乐券,ticketgo,10970942,
苏武牧羊-补元锅双人超值套餐券(141元券),"苏武, 牧羊, -, 补, 元, 锅, 双人, 超值, 套, 餐券, (, 141, 元, 券, )",,0,,0,0-5135-5166-19907:食品、饮料、酒水-票券-综合餐饮娱乐券,ticketgo,10969525,
长风海洋世界-儿童票(90元券),"长风, 海洋, 世界, -, 儿童, 票, (, 90, 元, 券, )",,0,海洋,1,0-5135-5166-19907:食品、饮料、酒水-票券-综合餐饮娱乐券,ticketgo,10970997,海洋
可颂坊券（20元面值）*10张,"可颂坊, 券, （, 20, 元, 面值, ）, *, 10, 张",可颂坊,1,,0,0-5135-5166-6504:食品、饮料、酒水-票券-面包甜品券,可颂坊,9701897,
