ProductName,SplitedWords,BrandWords,品牌数,CategoryWords,类别数,CategoryName,BrandName,ProductCode
铃兰男士无纺布口罩蓝盒60枚/盒,"铃兰, 男, 士, 无纺布, 口罩, 蓝盒, 60, 枚, /, 盒",铃兰,1,"无纺布, 口罩, 盒",3,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,铃兰,10583490
铃兰酒精棉100枚/盒,"铃兰, 酒, 精, 棉, 100, 枚, /, 盒",铃兰,1,"酒, 盒",2,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,铃兰,10583365
黄色小鸭四阶段防水围兜 GT-830400,"黄色小鸭, 四, 阶, 段, 防, 水, 围, 兜,  , gt, -, 830400",黄色小鸭,1,水,1,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,黄色小鸭,11036014
黄色小鸭圆罐棉花棒200入装 GT-880043,"黄色小鸭, 圆, 罐, 棉, 花, 棒, 200, 入, 装,  , gt, -, 880043",黄色小鸭,1,"罐, 棒",2,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,黄色小鸭,11035895
黄色小鸭婴儿专用安全棉花棒 60PCS入装 GT-880044,"黄色小鸭, 婴儿, 专, 用, 安全, 棉, 花, 棒,  , 60pcs, 入, 装,  , gt, -, 880044",黄色小鸭,1,"婴儿, 安全, 棒",3,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,黄色小鸭,11035884
黄色小鸭粉扑 GT-880040,"黄色小鸭, 粉扑,  , gt, -, 880040",黄色小鸭,1,粉扑,1,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,黄色小鸭,11036901
黄色小鸭防渗透保洁垫 GT-810456,"黄色小鸭, 防, 渗, 透, 保, 洁, 垫,  , gt, -, 810456",黄色小鸭,1,垫,1,0-5117-6000-18247:母婴食品、母婴用品-清洁用品-卫生护理,黄色小鸭,11036025
亲皙 洗手液（替换装） 220ml/袋,"亲皙,  , 洗手液, （, 替, 换, 装, ）,  , 220ml, /, 袋",亲皙,1,洗手液,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,ARAU亲皙,10141589
优生 免洗杀菌净手凝露 快干型 60ml,"优生,  , 免, 洗, 杀, 菌, 净, 手, 凝露,  , 快, 干, 型,  , 60ml",优生,1,,0,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,US BABY 优生,9740801
hello kitty手部清洁啫喱 40ml/瓶,"hello kitty, 手部清洁, 啫, 喱,  , 40ml, /, 瓶",hello kitty,1,手部清洁,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,hello kitty,10141636
喜多 儿童抑菌洗手液 300ml,"喜多,  , 儿, 童, 抑, 菌, 洗手液,  , 300ml",喜多,1,洗手液,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,喜多,9740141
嗳呵 婴儿洗手液250ml,"嗳呵,  , 婴儿, 洗手液, 250ml",嗳呵,1,"婴儿, 洗手液",2,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,嗳呵,9705719
孩儿面儿童抑菌洗手液 魔力珠珠（柔嫩樱桃）240ml,"孩儿面, 儿, 童, 抑, 菌, 洗手液,  , 魔力, 珠珠, （, 柔, 嫩, 樱, 桃, ）, 240ml",孩儿面,1,洗手液,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,孩儿面,215190
孩儿面儿童抑菌洗手液 魔力珠珠（清新蓝莓）,"孩儿面, 儿, 童, 抑, 菌, 洗手液,  , 魔力, 珠珠, （, 清, 新, 蓝莓, ）",孩儿面,1,洗手液,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,孩儿面,215189
琪贝斯 免洗净手凝露150ml,"琪贝斯,  , 免, 洗, 净, 手, 凝露, 150ml",琪贝斯,1,,0,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,琪贝斯,488733
琪贝斯 免洗净手凝露50ml,"琪贝斯,  , 免, 洗, 净, 手, 凝露, 50ml",琪贝斯,1,,0,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,琪贝斯,488722
贝亲 儿童免洗喷雾(抑菌型)120ml,"贝亲,  , 儿, 童, 免, 洗, 喷雾, (, 抑, 菌, 型, ), 120ml",贝亲,1,喷雾,1,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,贝亲,434468
贝亲 儿童清洗液(抑菌型)250ml,"贝亲,  , 儿, 童, 清洗液, (, 抑, 菌, 型, ), 250ml",贝亲,1,,0,0-5117-6000-18248:母婴食品、母婴用品-清洁用品-手部清洁,贝亲,434537
OKBABYComodo康弗特(便捷型便壶),"okbabycomodo, 康, 弗, 特, (, 便, 捷, 型, 便, 壶, )",,0,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295534
OKBABY嫩绿Scooter 舒可达（坐便器）,"okbaby, 嫩, 绿, scooter,  , 舒, 可, 达, （, 坐便器, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295909
OKBABY嫩绿Scooter舒可达(坐便器),"okbaby, 嫩, 绿, scooter, 舒, 可, 达, (, 坐便器, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295896
OKBABY桔红色Pinguo Soft企鹅先生座厕垫,"okbaby, 桔, 红, 色, pinguo,  , soft, 企鹅, 先, 生, 座, 厕, 垫",okbaby,1,垫,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,10593712
OKBABY深绿色Pinguo Soft企鹅先生座厕垫,"okbaby, 深, 绿, 色, pinguo,  , soft, 企鹅, 先, 生, 座, 厕, 垫",okbaby,1,垫,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,10593723
OKBABY深蓝色Riduttore蕾渡托(座厕垫),"okbaby, 深, 蓝, 色, riduttore, 蕾, 渡, 托, (, 座, 厕, 垫, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295512
OKBABY白Riduttore Toilet training seat 蕾渡托（座厕垫）,"okbaby, 白, riduttore,  , toilet,  , training,  , seat,  , 蕾, 渡, 托, （, 座, 厕, 垫, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295523
OKBABY白橘色Ducka Toilet training seat渡卡（座厕垫）,"okbaby, 白, 橘, 色, ducka,  , toilet,  , training,  , seat, 渡, 卡, （, 座, 厕, 垫, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295590
OKBABY紫色PinguoSoft企鹅先生座厕垫,"okbaby, 紫, 色, pinguosoft, 企鹅, 先, 生, 座, 厕, 垫",okbaby,1,垫,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,10593745
OKBABY红色Spidy舒比兔(坐便器),"okbaby, 红, 色, spidy, 舒, 比, 兔, (, 坐便器, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295545
OKBABY红色Toby托比(坐便器),"okbaby, 红, 色, toby, 托, 比, (, 坐便器, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,9691854
OKBABY绿色Pinguo Soft企鹅先生座厕垫,"okbaby, 绿, 色, pinguo,  , soft, 企鹅, 先, 生, 座, 厕, 垫",okbaby,1,垫,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,10593734
OKBABY蓝色Ducka Toilet training seat渡卡（座厕垫）,"okbaby, 蓝, 色, ducka,  , toilet,  , training,  , seat, 渡, 卡, （, 座, 厕, 垫, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295603
OKBABY蓝色Ducka渡卡(座厕垫),"okbaby, 蓝, 色, ducka, 渡, 卡, (, 座, 厕, 垫, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295589
OKBABY蓝色Quack 嘎嘎（坐便器）,"okbaby, 蓝, 色, quack,  , 嘎, 嘎, （, 坐便器, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,35369
OKBABY蓝色Relax 瑞莱斯（坐便器）,"okbaby, 蓝, 色, relax,  , 瑞, 莱, 斯, （, 坐便器, ）",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,35325
OKBABY黄色Elefante爱乐象(坐便器),"okbaby, 黄, 色, elefante, 爱乐, 象, (, 坐便器, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,9691887
OKBABY黄色Pinguo Soft企鹅先生座厕垫,"okbaby, 黄, 色, pinguo,  , soft, 企鹅, 先, 生, 座, 厕, 垫",okbaby,1,垫,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,295921
OKBABY黄色Toby托比(坐便器),"okbaby, 黄, 色, toby, 托, 比, (, 坐便器, )",okbaby,1,,0,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,OKBABY,9691865
creative baby3合1儿童软垫座便器CPT-01U,"creative,  , baby3, 合, 1, 儿, 童, 软, 垫, 座便器, cpt, -, 01u",creative,1,"垫, 座便器",2,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,creative baby,10634396
茶花 儿童座便盘 白,"茶花,  , 儿, 童, 座, 便, 盘,  , 白",茶花,1,盘,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155176
茶花 儿童座便盘 粉红,"茶花,  , 儿, 童, 座, 便, 盘,  , 粉, 红",茶花,1,"盘, 粉",2,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155187
茶花 大号卡通儿童便盆 白,"茶花,  , 大号, 卡通, 儿, 童, 便, 盆,  , 白",茶花,1,"大号, 卡通, 盆",3,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155278
茶花 大号卡通儿童便盆 蓝,"茶花,  , 大号, 卡通, 儿, 童, 便, 盆,  , 蓝",茶花,1,"大号, 卡通, 盆",3,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155289
茶花 扶手儿童便盆 红,"茶花,  , 扶, 手, 儿, 童, 便, 盆,  , 红",茶花,1,盆,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155201
茶花 扶手儿童便盆 黄,"茶花,  , 扶, 手, 儿, 童, 便, 盆,  , 黄",茶花,1,盆,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155198
茶花 鸭头型儿童便盆 粉红,"茶花,  , 鸭, 头, 型, 儿, 童, 便, 盆,  , 粉, 红",茶花,1,"盆, 粉",2,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155245
茶花 鸭头型儿童便盆 绿,"茶花,  , 鸭, 头, 型, 儿, 童, 便, 盆,  , 绿",茶花,1,盆,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155267
茶花 鸭头型儿童便盆 蓝,"茶花,  , 鸭, 头, 型, 儿, 童, 便, 盆,  , 蓝",茶花,1,盆,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,茶花,10155256
黄色小鸭豪华多功能幼儿便器 GT-830332,"黄色小鸭, 豪, 华, 多, 功, 能, 幼儿, 便, 器,  , gt, -, 830332",黄色小鸭,1,幼儿,1,0-5117-6000-6001:母婴食品、母婴用品-清洁用品-座便器,黄色小鸭,11037040
NUK 天然木浆婴儿沐浴棉,"nuk,  , 天, 然, 木, 浆, 婴儿, 沐浴棉",nuk,1,"婴儿, 沐浴棉",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,NUK,311159
NUK 潜水艇形洗澡水温计   (测量洗澡水温用) （卡装）,"nuk,  , 潜水艇, 形, 洗澡, 水温计,  ,  ,  , (, 测, 量, 洗澡, 水, 温, 用, ),  , （, 卡, 装, ）",nuk,1,"洗澡, 水温计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,NUK,311206
OKBABYBabyBathsStand澡盆折叠支撑架,"okbabybabybathsstand, 澡盆, 折, 叠, 支, 撑, 架",,0,"澡盆, 架",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,OKBABY,35449
OKBABYPellyfun派力肯(浴缸挂袋),"okbabypellyfun, 派, 力, 肯, (, 浴缸, 挂袋, )",,0,派,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,OKBABY,295614
OKBABY浅蓝色Hippo遮水头圈(宝宝浴帽),"okbaby, 浅, 蓝, 色, hippo, 遮, 水头, 圈, (, 宝, 宝, 浴帽, )",okbaby,1,水头,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,OKBABY,9691901
OKBABY澡盆支撑杆,"okbaby, 澡盆, 支撑杆",okbaby,1,"澡盆, 支撑杆",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,OKBABY,295772
OKBABY白绿色Muggy浴缸挂盒,"okbaby, 白, 绿, 色, muggy, 浴缸, 挂, 盒",okbaby,1,"浴缸, 盒",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,OKBABY,9691956
汤美天地 印花洗头帽,"汤美天地,  , 印, 花, 洗, 头, 帽",汤美天地,1,帽,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,Tommee Tippee 汤美天地,10259708
汤美天地 洗澡温度计,"汤美天地,  , 洗澡, 温度计",汤美天地,1,"洗澡, 温度计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,Tommee Tippee 汤美天地,10259753
乐乐宝贝沐浴水温计D2,"乐乐宝贝, 沐浴, 水温计, d2",乐乐宝贝,1,"沐浴, 水温计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,乐乐宝贝,9633925
啾啾 沐浴手套蓝（1枚入）,"啾啾,  , 沐浴, 手套, 蓝, （, 1, 枚, 入, ）",啾啾,1,"沐浴, 手套",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,啾啾,374618
喜多 木浆沐浴绵,"喜多,  , 木, 浆, 沐浴, 绵",喜多,1,沐浴,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,喜多,9740298
喜多 沐浴温度计,"喜多,  , 沐浴, 温度计",喜多,1,"沐浴, 温度计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,喜多,9740287
婴之侣 小鸭洗头帽,"婴之侣,  , 小鸭, 洗, 头, 帽",婴之侣,1,帽,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,婴之侣,409938
婴之侣婴幼儿多用洗头帽,"婴之侣, 婴, 幼儿, 多, 用, 洗, 头, 帽",婴之侣,1,"幼儿, 帽",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,婴之侣,41883
婴之侣洗澡温度计,"婴之侣, 洗澡, 温度计",婴之侣,1,"洗澡, 温度计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,婴之侣,41872
日康小鱼水温计,"日康, 小, 鱼, 水温计",日康,1,"鱼, 水温计",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,日康,9676497
汤美幼儿洗头帽,"汤美, 幼儿, 洗, 头, 帽",汤美,1,"幼儿, 帽",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,汤美,54637
海绵宝宝 超柔软洗脸棉派大星,"海绵宝宝,  , 超柔, 软, 洗, 脸, 棉, 派, 大, 星",海绵宝宝,1,派,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,海绵宝宝,9842982
蓓宝沐浴三件组（颜色随机）,"蓓宝, 沐浴, 三, 件, 组, （, 颜色, 随, 机, ）",蓓宝,1,沐浴,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,蓓宝,298997
贝亲 天然海绵,"贝亲,  , 天, 然, 海绵",贝亲,1,海绵,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,9584081
贝亲 水温计(海豹),"贝亲,  , 水温计, (, 海豹, )",贝亲,1,水温计,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,434593
贝亲沐浴用手套,"贝亲, 沐浴, 用, 手套",贝亲,1,"沐浴, 手套",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,194525
贝亲沐浴用海绵,"贝亲, 沐浴, 用, 海绵",贝亲,1,"沐浴, 海绵",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,194536
贝亲超柔纱布浴巾（1片入）,"贝亲, 超柔, 纱, 布, 浴巾, （, 1, 片, 入, ）",贝亲,1,浴巾,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,194592
贝亲超柔纱布澡巾（1片入）蓝色,"贝亲, 超柔, 纱, 布, 澡巾, （, 1, 片, 入, ）, 蓝, 色",贝亲,1,,0,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,194605
贝亲超柔纱布澡巾（1片入）黄色,"贝亲, 超柔, 纱, 布, 澡巾, （, 1, 片, 入, ）, 黄, 色",贝亲,1,,0,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,贝亲,194616
黄色小鸭两用水温计 GT-830156,"黄色小鸭, 两, 用, 水温计,  , gt, -, 830156",黄色小鸭,1,水温计,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,黄色小鸭,11036058
黄色小鸭婴幼儿造型梳刷 GT-830301,"黄色小鸭, 婴, 幼儿, 造, 型, 梳, 刷,  , gt, -, 830301",黄色小鸭,1,幼儿,1,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,黄色小鸭,11035920
黄色小鸭浴室安全防滑垫 GT-88197,"黄色小鸭, 浴室, 安全, 防滑垫,  , gt, -, 88197",黄色小鸭,1,"浴室, 安全, 防滑垫",3,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,黄色小鸭,11035851
黄色小鸭造型双层沐浴海绵 GT-880074,"黄色小鸭, 造, 型, 双, 层, 沐浴, 海绵,  , gt, -, 880074",黄色小鸭,1,"沐浴, 海绵",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,黄色小鸭,11035840
黄色小鸭造型沐浴海绵 GT-880134,"黄色小鸭, 造, 型, 沐浴, 海绵,  , gt, -, 880134",黄色小鸭,1,"沐浴, 海绵",2,0-5117-6000-6002:母婴食品、母婴用品-清洁用品-沐浴配件,黄色小鸭,11035839
喜亲宝十字型防滑按摩沐浴床60*96cm（粉色）,"喜亲宝, 十, 字, 型, 防滑, 按, 摩, 沐, 浴床, 60, *, 96cm, （, 粉, 色, ）",喜亲宝,1,"防滑, 浴床",2,0-5117-6000-6003:母婴食品、母婴用品-清洁用品-澡盆/浴床,喜亲宝,11012752
喜亲宝十字型防滑按摩沐浴床60*96cm（蓝色）,"喜亲宝, 十, 字, 型, 防滑, 按, 摩, 沐, 浴床, 60, *, 96cm, （, 蓝, 色, ）",喜亲宝,1,"防滑, 浴床",2,0-5117-6000-6003:母婴食品、母婴用品-清洁用品-澡盆/浴床,喜亲宝,11012741
伊诗比蒂 小鸡床围书 BT-3260（赠品）,"伊诗比蒂,  , 小, 鸡, 床围, 书,  , bt, -, 3260, （, 赠, 品, ）",伊诗比蒂,1,床围,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,伊诗比蒂,10954606
伊诗比蒂发声拉震玩具-小牛BT-1573（赠品）,"伊诗比蒂, 发, 声, 拉, 震, 玩具, -, 小, 牛, bt, -, 1573, （, 赠, 品, ）",伊诗比蒂,1,玩具,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,伊诗比蒂,10954593
好奇 认识屋(赠品),"好奇,  , 认, 识, 屋, (, 赠, 品, )",好奇,1,,0,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,好奇,11177814
好奇干爽舒适纸尿裤L大号 10片/包(赠品),"好奇, 干, 爽, 舒, 适, 纸尿裤, l, 大号,  , 10, 片, /, 包, (, 赠, 品, )",好奇,1,"纸尿裤, 大号",2,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,好奇,10575367
好奇干爽舒适纸尿裤M中号 12片/包(赠品),"好奇, 干, 爽, 舒, 适, 纸尿裤, m, 中, 号,  , 12, 片, /, 包, (, 赠, 品, )",好奇,1,纸尿裤,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,好奇,10575356
好奇干爽舒适纸尿裤S小号 14片/包(赠品),"好奇, 干, 爽, 舒, 适, 纸尿裤, s, 小号,  , 14, 片, /, 包, (, 赠, 品, )",好奇,1,"纸尿裤, 小号",2,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,好奇,10575378
贝亲 婴儿爽身粉（盒装）140g（赠品）,"贝亲,  , 婴儿, 爽身粉, （, 盒, 装, ）, 140g, （, 赠, 品, ）",贝亲,1,"婴儿, 爽身粉",2,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,贝亲,11425857
贝亲 食物研磨器（赠品）,"贝亲,  , 食, 物, 研磨, 器, （, 赠, 品, ）",贝亲,1,研磨,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,贝亲,11425846
贝亲衣物清洁剂柔软剂瓶装促销装（MA03+MA04+MA05）（赠品）,"贝亲, 衣物清洁剂, 柔软剂, 瓶, 装, 促销装, （, ma03, +, ma04, +, ma05, ）, （, 赠, 品, ）",贝亲,1,"衣物清洁剂, 柔软剂",2,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,贝亲,10689506
妈宝精灵 中秋版,"妈, 宝, 精灵,  , 中, 秋, 版",,0,,0,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,,10101367
比爱健身架(赠品),"比爱, 健身架, (, 赠, 品, )",比爱,1,健身架,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,,10575221
特福早餐套装（赠品）,"特福, 早, 餐, 套装, （, 赠, 品, ）",,0,套装,1,0-5117-6004-18150:母婴食品、母婴用品-防尿用品-纸尿裤赠品,,10980844
慕逸适保湿纸手帕(婴幼儿专用)180抽,"慕逸适, 保湿, 纸手帕, (, 婴, 幼儿, 专, 用, ), 180, 抽",慕逸适,1,保湿,1,0-5117-6004-18184:母婴食品、母婴用品-防尿用品-婴儿纸巾,慕逸适,345482
慕逸适袋装保湿纸手帕(婴幼儿专用)12抽*8包,"慕逸适, 袋, 装, 保湿, 纸手帕, (, 婴, 幼儿, 专, 用, ), 12, 抽, *, 8, 包",慕逸适,1,保湿,1,0-5117-6004-18184:母婴食品、母婴用品-防尿用品-婴儿纸巾,慕逸适,345471
Besuper贝舒乐 优+柔韧抗拉纸尿裤 中码 52片,"besuper, 贝舒乐,  , 优, +, 柔, 韧, 抗, 拉, 纸尿裤,  , 中, 码,  , 52, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154719
Besuper贝舒乐 优+柔韧抗拉纸尿裤 加大码 36片,"besuper, 贝舒乐,  , 优, +, 柔, 韧, 抗, 拉, 纸尿裤,  , 加, 大, 码,  , 36, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154731
Besuper贝舒乐 优+柔韧抗拉纸尿裤 大码 44片,"besuper, 贝舒乐,  , 优, +, 柔, 韧, 抗, 拉, 纸尿裤,  , 大, 码,  , 44, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154720
Besuper贝舒乐 优+柔韧抗拉纸尿裤 小码 60片,"besuper, 贝舒乐,  , 优, +, 柔, 韧, 抗, 拉, 纸尿裤,  , 小, 码,  , 60, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154708
Besuper贝舒乐 爱+纯白体验纸尿裤 中码 34片,"besuper, 贝舒乐,  , 爱, +, 纯, 白, 体, 验, 纸尿裤,  , 中, 码,  , 34, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154673
Besuper贝舒乐 爱+纯白体验纸尿裤 加大码 22片,"besuper, 贝舒乐,  , 爱, +, 纯, 白, 体, 验, 纸尿裤,  , 加, 大, 码,  , 22, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154695
Besuper贝舒乐 爱+纯白体验纸尿裤 大码 28片,"besuper, 贝舒乐,  , 爱, +, 纯, 白, 体, 验, 纸尿裤,  , 大, 码,  , 28, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154684
Besuper贝舒乐 爱+纯白体验纸尿裤 小码 42片,"besuper, 贝舒乐,  , 爱, +, 纯, 白, 体, 验, 纸尿裤,  , 小, 码,  , 42, 片",besuper,1,纸尿裤,1,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154662
Besuper贝舒乐 爱+黄金双弧纸尿裤 中码 36片,"besuper, 贝舒乐,  , 爱, +, 黄金, 双, 弧, 纸尿裤,  , 中, 码,  , 36, 片",besuper,1,"黄金, 纸尿裤",2,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154639
Besuper贝舒乐 爱+黄金双弧纸尿裤 加大码 26片,"besuper, 贝舒乐,  , 爱, +, 黄金, 双, 弧, 纸尿裤,  , 加, 大, 码,  , 26, 片",besuper,1,"黄金, 纸尿裤",2,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154651
Besuper贝舒乐 爱+黄金双弧纸尿裤 大码 30片,"besuper, 贝舒乐,  , 爱, +, 黄金, 双, 弧, 纸尿裤,  , 大, 码,  , 30, 片",besuper,1,"黄金, 纸尿裤",2,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154640
Besuper贝舒乐 爱+黄金双弧纸尿裤 小码 44片,"besuper, 贝舒乐,  , 爱, +, 黄金, 双, 弧, 纸尿裤,  , 小, 码,  , 44, 片",besuper,1,"黄金, 纸尿裤",2,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154628
Besuper贝舒乐 贝+滴水不漏纸尿裤 中码 38片,"besuper, 贝舒乐,  , 贝, +, 滴, 水, 不, 漏, 纸尿裤,  , 中, 码,  , 38, 片",besuper,1,"水, 纸尿裤",2,0-5117-6004-6005:母婴食品、母婴用品-防尿用品-纸尿裤,Besuper贝舒乐,10154753
